"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.098208708E0,-4.879679531E-3,-1.127069473E0,4.039069172E-3,1.127087274E0
3.108192708E0,-7.814772427E-3,-1.361403823E0,3.580539022E-3,1.361430960E0
3.118176708E0,-8.409189992E-3,-1.592676163E0,3.160292283E-3,1.592701498E0
3.128161708E0,-9.166036732E-3,-1.815584183E0,2.912552096E-3,1.815609656E0
3.138145708E0,-1.329606771E-2,-2.034731150E0,3.631072817E-3,2.034777831E0
3.148129708E0,-8.614746854E-3,-2.245532751E0,2.576553728E-3,2.245550754E0
3.158114708E0,-9.702115320E-3,-2.458283663E0,4.623726010E-3,2.458307157E0
3.168098708E0,-9.914903902E-3,-2.658196211E0,4.111404531E-3,2.658217881E0
3.178082708E0,-1.364599261E-2,-2.852511406E0,8.522132412E-3,2.852556776E0
3.188067708E0,-1.247899327E-2,-3.035201073E0,5.689256825E-3,3.035232058E0
3.198051708E0,-1.670756005E-2,-3.203373432E0,2.707581501E-3,3.203418146E0
3.208036708E0,-1.512380317E-2,-3.362126827E0,5.725540221E-3,3.362165718E0
3.218020708E0,-1.801892556E-2,-3.504122019E0,3.926042467E-3,3.504170546E0
3.228004708E0,-2.252443135E-2,-3.638084650E0,4.315386526E-3,3.638156936E0
3.237989708E0,-2.157741226E-2,-3.754443884E0,2.604039386E-3,3.754506791E0
3.247973708E0,-1.593926363E-2,-3.853265285E0,4.291428253E-3,3.853300642E0
3.257957708E0,-2.229276672E-2,-3.932051182E0,3.971582279E-3,3.932116381E0
3.267942708E0,-2.227706090E-2,-3.994903326E0,6.469448563E-3,3.994970676E0
3.277926708E0,-2.850113437E-2,-4.038597584E0,3.991377074E-3,4.038700124E0
3.287910708E0,-1.792809367E-2,-4.065567970E0,6.976644509E-3,4.065613485E0
3.297895708E0,-2.210046723E-2,-4.071442127E0,6.027227268E-3,4.071506570E0
3.307879708E0,-1.919657923E-2,-4.055253983E0,5.886802450E-3,4.055303691E0
3.317863708E0,-1.629053801E-2,-4.018845558E0,6.073756609E-3,4.018883165E0
3.327848708E0,-1.718001999E-2,-3.961600304E0,3.816162469E-3,3.961639393E0
3.337832708E0,-2.181232348E-2,-3.889255762E0,5.792228039E-3,3.889321240E0
3.347816708E0,-2.054893039E-2,-3.796177149E0,4.937581718E-3,3.796235976E0
3.357801708E0,-1.777844317E-2,-3.687929392E0,2.517301124E-3,3.687973103E0
3.367785708E0,-1.327210665E-2,-3.564924240E0,3.251925576E-3,3.564950429E0
3.377769708E0,-1.719787158E-2,-3.420783997E0,4.444489256E-3,3.420830114E0
3.387754708E0,-1.973107271E-2,-3.261698961E0,3.504730295E-3,3.261760523E0
3.397738708E0,-1.402232051E-2,-3.095218420E0,3.849876113E-3,3.095252577E0
3.407722708E0,-1.193094067E-2,-2.921068430E0,1.708960859E-3,2.921093295E0
3.417707708E0,-2.105120011E-2,-2.723522902E0,-7.980417460E-3,2.723615949E0
3.427691708E0,-1.316049881E-2,-2.539505482E0,-4.329218529E-3,2.539543272E0
3.437675708E0,-1.156260166E-2,-2.345742702E0,4.260275047E-3,2.345775068E0
3.447660708E0,-1.358315162E-2,-2.135225534E0,2.466260456E-3,2.135270163E0
3.457644708E0,-8.599577472E-3,-1.921768546E0,2.249212936E-3,1.921789103E0
3.467628708E0,-8.298384957E-3,-1.707462788E0,1.262739766E-3,1.707483420E0
3.477613708E0,-9.109050967E-3,-1.487282515E0,3.217233811E-3,1.487313889E0
3.487597708E0,-8.088792674E-3,-1.262137532E0,3.843538696E-3,1.262169304E0
3.497581708E0,-5.775837228E-3,-1.030925274E0,4.028095864E-3,1.030949323E0
3.507566708E0,6.777800154E-4,-7.987660766E-1,8.177492768E-3,7.988082222E-1
3.517550708E0,-2.737673931E-4,-5.638360977E-1,7.771360222E-3,5.638897180E-1
3.527535708E0,-7.518351078E-3,-3.289074004E-1,-6.768005900E-3,3.290629264E-1
3.537519708E0,-7.785199676E-3,-1.019288376E-1,-6.640707143E-3,1.024411844E-1
3.547503708E0,4.389033420E-4,1.272255778E-1,-4.546984099E-3,1.273075620E-1
3.557488708E0,7.496942999E-4,3.584276438E-1,-6.948888302E-3,3.584957809E-1
3.567472708E0,3.181704786E-3,5.903337002E-1,-2.650313312E-3,5.903482235E-1
3.577456708E0,8.317343891E-3,8.205501437E-1,8.548012935E-3,8.206368168E-1
3.587441708E0,8.414815180E-3,1.049379468E0,2.139985096E-3,1.049415388E0
3.597425708E0,1.009473670E-2,1.272211790E0,-1.530383714E-3,1.272252760E0
3.607409708E0,7.269660942E-3,1.496491194E0,-2.510708990E-3,1.496510957E0
3.617394708E0,6.072037853E-3,1.711470604E0,-3.474240890E-3,1.711484902E0
3.627378708E0,1.126145851E-2,1.931106329E0,-3.059412586E-3,1.931141588E0
3.637362708E0,1.245215815E-2,2.141088247E0,-4.197115079E-3,2.141128570E0
3.647347708E0,1.351743937E-2,2.347985506E0,-3.596284660E-3,2.348027170E0
3.657331875E0,1.017437316E-2,2.545017242E0,-4.934789613E-3,2.545042364E0
3.667315875E0,5.907998420E-3,2.751249552E0,-2.614755556E-2,2.751380144E0
3.677300875E0,1.017837692E-2,2.917957067E0,-4.731746856E-3,2.917978656E0
3.687284875E0,1.722136326E-2,3.088007212E0,-5.832470022E-3,3.088060740E0
3.697268875E0,1.835054345E-2,3.252101660E0,-7.875114679E-3,3.252162967E0
3.707253875E0,1.684346423E-2,3.407527685E0,-5.816170480E-3,3.407574277E0
3.717237875E0,1.594304852E-2,3.544219732E0,-4.449169617E-3,3.544258383E0
3.727221875E0,1.746930555E-2,3.667588711E0,-6.650663912E-3,3.667636345E0
3.737206875E0,2.095085382E-2,3.772867918E0,-3.817060264E-3,3.772928019E0
3.747190875E0,2.034951188E-2,3.859086037E0,-4.974666052E-3,3.859142896E0
3.757174875E0,1.686396636E-2,3.933229923E0,-5.004759878E-3,3.933269260E0
3.767159875E0,1.852549240E-2,3.984373331E0,-3.511138493E-3,3.984417945E0
3.777143875E0,2.104724012E-2,4.018302917E0,-5.168157630E-3,4.018361362E0
3.787127875E0,2.361508831E-2,4.033280849E0,-4.394787364E-3,4.033352377E0
3.797112875E0,1.762777008E-2,4.024003029E0,-6.397750229E-3,4.024046725E0
3.807096875E0,2.514640056E-2,3.992398500E0,-5.070751999E-3,3.992480913E0
3.817081875E0,1.855161600E-2,3.949212551E0,-4.909364041E-3,3.949259176E0
3.827065875E0,1.838809252E-2,3.887954235E0,-6.730222143E-3,3.888003543E0
3.837049875E0,1.775958762E-2,3.806078911E0,-4.702757113E-3,3.806123250E0
3.847034875E0,1.028249785E-2,3.704012394E0,-5.610770546E-3,3.704030916E0
3.857018875E0,1.847145148E-2,3.585842371E0,-1.435999060E-3,3.585890233E0
3.867002875E0,2.275223657E-2,3.457008123E0,-3.231815994E-3,3.457084505E0
3.876987875E0,1.946562901E-2,3.312533379E0,-3.739946987E-3,3.312592683E0
3.886971875E0,2.178178169E-2,3.153728724E0,-2.675285796E-3,3.153805077E0
3.896955875E0,1.424317248E-2,2.980265379E0,-2.081134589E-3,2.980300141E0
3.906940875E0,1.397389825E-2,2.805320024E0,-7.697802037E-3,2.805365389E0
3.916924875E0,1.197626162E-2,2.611167192E0,-4.061255604E-3,2.611197815E0
3.926908875E0,1.160342619E-2,2.413342714E0,-4.910891876E-3,2.413375605E0
3.936893875E0,1.230277307E-2,2.204877377E0,-3.010726301E-3,2.204913755E0
3.946877875E0,1.162047405E-2,1.991967440E0,-2.062515588E-3,1.992002402E0
3.956861875E0,9.273430333E-3,1.771171927E0,-8.538481779E-5,1.771196206E0
3.966846875E0,6.102399901E-3,1.547465682E0,2.525160089E-4,1.547477735E0
3.976830875E0,8.253434673E-3,1.325626016E0,-4.476292524E-4,1.325651784E0
3.986814875E0,6.601196248E-3,1.092204332E0,-1.603071578E-3,1.092225457E0
3.996799875E0,2.486612182E-3,8.553731441E-1,-8.656419814E-4,8.553771965E-1
4.006783875E0,1.266097650E-3,6.200707555E-1,-4.880384076E-4,6.200722401E-1
4.016767875E0,3.589173080E-3,3.778189421E-1,1.663002186E-4,3.778360263E-1
4.026752875E0,9.875395335E-6,1.361974031E-1,-7.145158015E-4,1.361992777E-1
4.036736875E0,-5.307462416E-4,-1.017025113E-1,-2.499099821E-3,1.017345959E-1
4.046721875E0,-2.931847703E-3,-3.414336741E-1,3.151164856E-4,3.414464070E-1
4.056705875E0,-3.262878861E-3,-5.836651921E-1,-4.867115058E-5,5.836743144E-1
4.066689875E0,-4.004028626E-3,-8.197617531E-1,1.739554340E-3,8.197733773E-1
4.076674875E0,-6.183560006E-3,-1.055817723E0,1.576835057E-3,1.055837008E0
4.086658875E0,-7.601168007E-3,-1.285760760E0,1.706618234E-3,1.285784361E0
4.096642875E0,-9.508257732E-3,-1.511917472E0,2.630202565E-3,1.511949657E0
4.106627875E0,-1.182999555E-2,-1.738253951E0,5.798183847E-4,1.738294303E0
4.116611875E0,-9.773235768E-3,-1.950690866E0,2.049617004E-3,1.950716425E0
4.126595875E0,-1.223428268E-2,-2.166229725E0,3.421265166E-3,2.166266974E0
4.136580875E0,-1.325054467E-2,-2.374407053E0,2.198075410E-3,2.374445043E0
4.146564875E0,-1.106514316E-2,-2.569713354E0,3.915248439E-3,2.569740160E0
4.156548875E0,-1.306304615E-2,-2.764808893E0,4.924320150E-3,2.764844138E0
4.166533875E0,-1.478262991E-2,-2.944860220E0,4.995840136E-3,2.944901560E0
4.176517875E0,-1.504548360E-2,-3.113839865E0,4.964148626E-3,3.113880170E0
4.186501875E0,-1.473336853E-2,-3.273567200E0,6.723519415E-3,3.273607259E0
4.196486875E0,-1.892545074E-2,-3.415910721E0,4.801249597E-3,3.415966522E0
4.206470875E0,-1.920880750E-2,-3.551521063E0,5.129742436E-3,3.551576714E0
4.216454875E0,-2.260140888E-2,-3.666809082E0,3.398953937E-3,3.666880312E0
4.226439875E0,-1.418847218E-2,-3.768418312E0,4.083158914E-3,3.768447235E0
4.236423875E0,-2.192095853E-2,-3.850183249E0,5.206214264E-3,3.850249171E0
4.246407875E0,-2.096969448E-2,-3.912802219E0,5.459120963E-3,3.912862218E0
4.256392875E0,-2.497082762E-2,-3.960253239E0,5.329424981E-3,3.960335549E0
4.266376875E0,-1.861864887E-2,-3.987800837E0,2.791079460E-3,3.987845277E0
4.276360875E0,-2.278729528E-2,-4.000166893E0,5.529874004E-3,4.000235620E0
4.286345875E0,-1.680186391E-2,-3.989511490E0,3.928313963E-3,3.989548804E0
4.296329875E0,-1.742318086E-2,-3.959291220E0,4.912085831E-3,3.959332603E0
4.306314875E0,-2.314763330E-2,-3.908987522E0,4.386948422E-3,3.909058519E0
4.316298875E0,-1.469982043E-2,-3.838445187E0,2.702765400E-3,3.838474285E0
4.326282875E0,-2.100992575E-2,-3.754399538E0,4.438309465E-3,3.754460948E0
4.336267875E0,-2.083415724E-2,-3.647387028E0,4.772802349E-3,3.647449653E0
4.346251875E0,-1.412804890E-2,-3.530664206E0,6.392200477E-3,3.530698259E0
4.356235875E0,-1.936595514E-2,-3.395473480E0,4.709082656E-3,3.395531972E0
4.366220875E0,-1.559278928E-2,-3.245136499E0,7.217850536E-3,3.245181988E0
4.376204875E0,-1.847539470E-2,-3.078905344E0,3.724848619E-3,3.078963029E0
4.386188875E0,-1.546013914E-2,-2.909616470E0,-1.151198056E-3,2.909657771E0
4.396173875E0,-1.505294163E-2,-2.728258848E0,-9.357482195E-4,2.728300535E0
4.406157875E0,-1.720850728E-2,-2.525344849E0,-2.000091225E-2,2.525482681E0
4.416141875E0,-1.476505771E-2,-2.344820261E0,2.889757510E-3,2.344868528E0
4.426126875E0,-1.064781845E-2,-2.145359993E0,4.138866905E-3,2.145390409E0
4.436110875E0,-9.770040400E-3,-1.931018114E0,-7.611815818E-5,1.931042831E0
4.446094875E0,-8.866975084E-3,-1.717420697E0,2.839010907E-3,1.717445933E0
4.456079875E0,-7.666421589E-3,-1.501407743E0,6.437671836E-4,1.501427453E0
4.466063875E0,-8.739663288E-3,-1.283398032E0,4.354316741E-3,1.283435176E0
4.476047875E0,-6.611797493E-3,-1.058116198E0,1.172638033E-3,1.058137505E0
4.486032875E0,-1.782675041E-3,-8.297971487E-1,6.075751968E-3,8.298213065E-1
4.496016875E0,3.369348124E-4,-5.979543328E-1,4.064532928E-3,5.979682417E-1
4.506001875E0,2.894632984E-3,-3.663653433E-1,7.538963109E-3,3.664543350E-1
4.515985875E0,2.731913701E-3,-1.347645968E-1,4.568739329E-3,1.348696900E-1
4.525969875E0,1.663997304E-3,8.971309662E-2,4.352529999E-3,8.983403091E-2
4.535954875E0,1.781975385E-3,3.246419728E-1,4.085947759E-3,3.246725749E-1
4.545938875E0,8.236677386E-3,5.470537543E-1,2.763492288E-3,5.471227375E-1
4.555922875E0,2.219264861E-3,7.774528861E-1,7.272392977E-4,7.774563937E-1
4.565907875E0,3.817423014E-3,1.002632022E0,-2.472071210E-3,1.002642337E0
4.575891875E0,6.347159855E-3,1.229905367E0,-1.373517094E-3,1.229922512E0
4.585875875E0,7.928009145E-3,1.447654009E0,1.363700721E-4,1.447675724E0
4.595860875E0,8.054242469E-3,1.659443140E0,-1.141680870E-3,1.659463079E0
4.605844875E0,7.310141809E-3,1.877872944E0,-3.685962176E-3,1.877890790E0
4.615828875E0,1.524662692E-2,2.085443974E0,-8.046089672E-3,2.085515228E0
4.625813875E0,8.647846058E-3,2.290406942E0,-2.565233503E-3,2.290424705E0
4.635797875E0,9.202050045E-3,2.481877565E0,-4.123715218E-3,2.481898050E0
4.645781875E0,5.476033781E-3,2.684641838E0,-2.605088428E-2,2.684773814E0
4.655767125E0,7.668348029E-3,2.852984428E0,-3.110681195E-3,2.852996430E0
4.665751125E0,1.330973022E-2,3.021884441E0,-3.511839546E-3,3.021915793E0
4.675735125E0,1.750500873E-2,3.186597109E0,-5.128911231E-3,3.186649316E0
4.685720125E0,1.570495591E-2,3.340641260E0,-3.738888539E-3,3.340680268E0
4.695704125E0,1.312355511E-2,3.474787474E0,-5.080589093E-3,3.474815970E0
4.705688125E0,1.693722419E-2,3.593956232E0,-1.999767032E-3,3.593996698E0
4.715673125E0,1.826267876E-2,3.704095364E0,-3.719103988E-3,3.704142252E0
4.725657125E0,1.893111505E-2,3.792119265E0,-3.348485567E-3,3.792167997E0
4.735642125E0,1.224258635E-2,3.859434605E0,-4.672114737E-4,3.859454050E0
4.745626125E0,1.753161103E-2,3.915840864E0,-4.893814679E-3,3.915883167E0
4.755610125E0,2.302571200E-2,3.945186377E0,-4.859725479E-3,3.945256563E0
4.765595125E0,1.635052450E-2,3.964679003E0,-7.242521271E-3,3.964719333E0
4.775579125E0,1.635398529E-2,3.957606554E0,-4.017166793E-3,3.957642382E0
4.785563125E0,2.109388635E-2,3.928694010E0,-4.292819183E-3,3.928752983E0
4.795548125E0,1.335287653E-2,3.887337446E0,-7.021227386E-3,3.887366720E0
4.805532125E0,2.564867772E-2,3.827956676E0,-2.896421589E-3,3.828043699E0
4.815516125E0,1.500295661E-2,3.749801874E0,-4.269281402E-3,3.749834318E0
4.825501125E0,1.218507346E-2,3.654198408E0,-5.914934911E-3,3.654223511E0
4.835485125E0,2.841384523E-2,3.541338682E0,-1.113255974E-3,3.541452844E0
4.845469125E0,1.296326518E-2,3.412022352E0,-3.243157873E-3,3.412048519E0
4.855454125E0,1.661126316E-2,3.273005962E0,-2.962460509E-3,3.273049456E0
4.865438125E0,1.974471845E-2,3.113864660E0,-3.394644707E-3,3.113929110E0
4.875422125E0,1.518219244E-2,2.946964979E0,-3.847648390E-3,2.947006599E0
4.885407125E0,1.285698172E-2,2.774365425E0,-2.116648480E-3,2.774396023E0
4.895391125E0,8.193519898E-3,2.587454557E0,-5.841878243E-3,2.587474125E0
4.905376125E0,1.117572654E-2,2.389600754E0,-1.531747403E-3,2.389627378E0
4.915360125E0,8.757043630E-3,2.187474966E0,-1.334939850E-3,2.187492902E0
4.925344125E0,9.368782863E-3,1.976361156E0,-3.293656511E-3,1.976386106E0
4.935329125E0,8.075817488E-3,1.763822556E0,-2.769546350E-3,1.763843218E0
4.945313125E0,7.198830135E-3,1.542826414E0,-6.152288988E-4,1.542843332E0
4.955297125E0,4.838471301E-3,1.315385222E0,-1.812586095E-3,1.315395370E0
4.965282125E0,6.616676226E-3,1.087840319E0,2.867525909E-4,1.087860479E0
4.975266125E0,5.375643261E-3,8.601576090E-1,-5.907588638E-4,8.601746095E-1
4.985250125E0,3.620342817E-3,6.257060766E-1,-1.201993320E-3,6.257177047E-1
4.995235125E0,-7.935801987E-4,3.893814683E-1,-2.033965196E-3,3.893875892E-1
5.005219125E0,2.341762651E-3,1.551902294E-1,6.708665751E-4,1.552093464E-1
5.015203125E0,1.002991456E-3,-8.253790438E-2,1.253304072E-5,8.254399923E-2
5.025188125E0,-9.901231388E-4,-3.195421398E-1,1.829819405E-3,3.195489128E-1
5.035172125E0,-4.158485681E-3,-5.527284741E-1,1.313698711E-3,5.527456783E-1
5.045156125E0,-3.987230361E-3,-7.899526954E-1,7.032004651E-4,7.899630709E-1
5.055141125E0,-6.747064181E-3,-1.017776012E0,2.074195771E-3,1.017800490E0
5.065125125E0,-9.166036732E-3,-1.245534539E0,1.345281722E-3,1.245568992E0
5.075109125E0,-5.447997712E-3,-1.471030831E0,2.380718710E-3,1.471042846E0
5.085094125E0,-9.759915993E-3,-1.690944314E0,1.110640820E-3,1.690972845E0
5.095078125E0,-7.462672889E-3,-1.907814384E0,3.347429913E-3,1.907831916E0
5.105063125E0,-1.354583818E-2,-2.116598368E0,2.025569789E-3,2.116642682E0
5.115047125E0,-1.209441572E-2,-2.321118832E0,3.236775286E-3,2.321152598E0
5.125031125E0,-1.349312067E-2,-2.521192312E0,4.232295789E-3,2.521231971E0
5.135016125E0,-8.731921203E-3,-2.706562757E0,5.407548975E-3,2.706582245E0
5.145000125E0,-1.417223830E-2,-2.882544994E0,4.264215007E-3,2.882582988E0
5.154984125E0,-1.966873556E-2,-3.050099373E0,3.738773288E-3,3.050165081E0
5.164969125E0,-1.719306409E-2,-3.209923506E0,4.032927565E-3,3.209972084E0
5.174953125E0,-1.558584627E-2,-3.350418568E0,3.555422649E-3,3.350456706E0
5.184937125E0,-2.139978483E-2,-3.483314753E0,4.139829427E-3,3.483382947E0
5.194922125E0,-2.208794467E-2,-3.602067471E0,5.877275951E-3,3.602139986E0
5.204906125E0,-1.450965181E-2,-3.696866989E0,4.795962013E-3,3.696898574E0
5.214890125E0,-2.171350271E-2,-3.782947302E0,5.436984822E-3,3.783013524E0
5.224875125E0,-2.173239365E-2,-3.842954159E0,5.757386796E-3,3.843019921E0
5.234859125E0,-2.576388791E-2,-3.894396544E0,4.601042252E-3,3.894484483E0
5.244843125E0,-2.167381719E-2,-3.921942949E0,5.386705976E-3,3.922006536E0
5.254828125E0,-2.236597426E-2,-3.933492661E0,5.729188211E-3,3.933560419E0
5.264812125E0,-1.638798229E-2,-3.925511599E0,2.151051536E-3,3.925546396E0
5.274797125E0,-1.936433278E-2,-3.894339800E0,5.029662512E-3,3.894391191E0
5.284781125E0,-1.844580099E-2,-3.848807573E0,3.999465611E-3,3.848853853E0
5.294765125E0,-1.259350311E-2,-3.777480364E0,1.761877444E-3,3.777501767E0
5.304750125E0,-2.126688324E-2,-3.694728374E0,4.435549956E-3,3.694792243E0
5.314734125E0,-2.393936552E-2,-3.595159769E0,4.306653049E-3,3.595242051E0
5.324718125E0,-1.801038533E-2,-3.480350733E0,3.681445029E-3,3.480399280E0
5.334703125E0,-1.172559056E-2,-3.349250555E0,1.247848384E-3,3.349271313E0
5.344687125E0,-2.070709132E-2,-3.197702646E0,3.519634018E-3,3.197771628E0
5.354671125E0,-1.566998847E-2,-3.040125370E0,3.101517912E-3,3.040167336E0
5.364656125E0,-1.714616828E-2,-2.868740559E0,2.721328055E-3,2.868793089E0
5.374640125E0,-1.735549234E-2,-2.696300268E0,2.630247734E-3,2.696357407E0
5.384624125E0,-1.452641655E-2,-2.496171236E0,-1.555308793E-2,2.496261956E0
5.394609125E0,-1.187683735E-2,-2.316716433E0,-2.201595576E-3,2.316747922E0
5.404593125E0,-1.064326707E-2,-2.121112823E0,3.408102551E-3,2.121142264E0
5.414577125E0,-9.422474541E-3,-1.911784887E0,2.286911709E-3,1.911809475E0
5.424562125E0,-9.892536327E-3,-1.698498964E0,7.980405353E-4,1.698527960E0
5.434546125E0,-7.259202655E-3,-1.485975742E0,2.601533197E-3,1.485995751E0
5.444531125E0,-7.006203756E-3,-1.269503117E0,3.003208200E-3,1.269526002E0
5.454515125E0,-6.315913051E-3,-1.047865510E0,9.762763511E-4,1.047884999E0
5.464499125E0,-1.999177504E-3,-8.245314956E-1,2.887117676E-3,8.245389738E-1
5.474484125E0,-3.696942702E-3,-6.001894474E-1,2.239565365E-4,6.002008750E-1
5.484468125E0,1.217450481E-4,-3.708500564E-1,3.861906007E-4,3.708502775E-1
5.494452125E0,-3.405796597E-4,-1.418442875E-1,1.791007933E-3,1.418560031E-1
5.504437125E0,-2.132711234E-4,8.759330213E-2,5.181261804E-4,8.759509414E-2
5.514421125E0,-6.931727985E-4,3.166504502E-1,-5.314254668E-4,3.166516549E-1
5.524405125E0,3.020874690E-3,5.434619784E-1,1.853027847E-3,5.434735333E-1
5.534390125E0,6.596967578E-3,7.700825930E-1,1.273257658E-3,7.701119017E-1
5.544374125E0,5.779892206E-3,9.918969870E-1,1.174230129E-4,9.919138338E-1
5.554358125E0,8.070742711E-3,1.215890408E0,-2.044531284E-3,1.215918912E0
5.564343125E0,6.436919793E-3,1.430552840E0,-6.794580258E-4,1.430567483E0
5.574327125E0,1.034990232E-2,1.645733356E0,9.179324843E-5,1.645765904E0
5.584311125E0,8.686243556E-3,1.858236551E0,-2.827538643E-3,1.858259004E0
5.594296125E0,1.438887045E-2,2.062640905E0,-6.273669656E-3,2.062700633E0
5.604280125E0,1.206444204E-2,2.259459734E0,-4.882584326E-3,2.259497218E0
5.614264125E0,2.270667348E-3,2.456503868E0,-6.249052472E-3,2.456512866E0
5.624249125E0,4.306673072E-3,2.651426554E0,-1.948261261E-2,2.651501629E0
5.634233125E0,1.633670554E-2,2.816261530E0,-4.524701275E-3,2.816312548E0
5.644218125E0,1.618647762E-2,2.978014469E0,-3.892671783E-3,2.978061002E0
5.654202458E0,1.646584272E-2,3.140166998E0,-3.137399442E-3,3.140211735E0
5.664186458E0,2.041157335E-2,3.294041872E0,-4.652917851E-3,3.294108398E0
5.674171458E0,1.494836528E-2,3.426525116E0,-2.518660389E-3,3.426558648E0
5.684155458E0,2.076792158E-2,3.544172287E0,-5.695255939E-3,3.544237710E0
5.694139458E0,2.643140033E-2,3.643411398E0,-4.711484071E-3,3.643510317E0
5.704124458E0,2.239405550E-2,3.730512619E0,-4.382136278E-3,3.730582407E0
5.714108458E0,1.373026054E-2,3.802975893E0,-3.024456790E-3,3.803001881E0
5.724092458E0,1.282052416E-2,3.854742050E0,-3.906229744E-3,3.854765349E0
5.734077458E0,1.727466099E-2,3.888740540E0,-3.997576423E-3,3.888780963E0
5.744061458E0,2.095087804E-2,3.901966810E0,-5.043971352E-3,3.902026316E0
5.754045458E0,1.769170165E-2,3.891927004E0,-6.097251549E-3,3.891971991E0
5.764030458E0,2.069201134E-2,3.865809202E0,-5.794098601E-3,3.865868922E0
5.774014458E0,1.465542428E-2,3.819342852E0,-3.047846491E-3,3.819372185E0
5.783999458E0,2.399274521E-2,3.764529705E0,-4.794911481E-3,3.764609215E0
5.793983458E0,1.585732214E-2,3.683274984E0,-2.930965042E-3,3.683310285E0
5.803967458E0,1.692843623E-2,3.586714506E0,-3.758785315E-3,3.586756425E0
5.813952458E0,2.101239376E-2,3.474544525E0,-5.467735231E-3,3.474612363E0
5.823936458E0,1.323997788E-2,3.348020554E0,-3.623347031E-3,3.348048693E0
5.833920458E0,1.724670269E-2,3.205287457E0,-6.551492028E-3,3.205340551E0
5.843905458E0,1.921554469E-2,3.053825140E0,-1.968310215E-3,3.053886229E0
5.853889458E0,1.567380689E-2,2.890899181E0,-5.465307273E-3,2.890946837E0
5.863873458E0,1.585437357E-2,2.718625307E0,-3.526400309E-3,2.718673823E0
5.873858458E0,1.177893672E-2,2.533902645E0,-2.166324295E-3,2.533930948E0
5.883842458E0,8.402854204E-3,2.339631319E0,-7.478548214E-3,2.339658361E0
5.893826458E0,9.459596127E-3,2.137789965E0,-2.273931867E-3,2.137812103E0
5.903811458E0,8.213788271E-3,1.928748488E0,-1.500329701E-3,1.928766562E0
5.913795458E0,7.395132910E-3,1.714747429E0,-7.096373010E-4,1.714763522E0
5.923780458E0,7.497129031E-3,1.499878287E0,-1.822165446E-3,1.499898131E0
5.933764458E0,4.802808631E-3,1.279920936E0,-9.190875571E-4,1.279930277E0
5.943748458E0,3.969509155E-3,1.054622531E0,-2.306734910E-3,1.054632524E0
5.953733458E0,4.937035497E-3,8.292692900E-1,1.188721508E-4,8.292839946E-1
5.963717458E0,3.421425587E-3,5.970633030E-1,5.204214249E-4,5.970733328E-1
5.973701458E0,2.555099316E-3,3.663962781E-1,2.166787628E-3,3.664115939E-1
5.983686458E0,-6.999145262E-5,1.310779005E-1,7.437285967E-5,1.310779403E-1
5.993670458E0,9.076548740E-4,-9.905010462E-2,-1.332042273E-3,9.906321920E-2
6.003654458E0,-2.796256682E-3,-3.326299787E-1,2.475980669E-3,3.326509465E-1
6.013639458E0,-3.094530664E-3,-5.632959604E-1,5.454551429E-4,5.633047245E-1
6.023623458E0,-3.417296102E-3,-7.907580137E-1,2.313123550E-4,7.907654315E-1
6.033607458E0,-2.937128069E-3,-1.018691659E0,3.178632818E-3,1.018700852E0
6.043592458E0,-7.005115971E-3,-1.242910743E0,2.045613714E-3,1.242932167E0
6.053576458E0,-2.944594715E-3,-1.463719845E0,1.381421229E-3,1.463723459E0
